Crash ID,Vehicle ID,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag
1848222,3481234,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848222,3481234,,,,,,,,,,,,,,,,,,,1,0,0,1
1848222,3481235,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848222,3481235,,,,,,,,,,,,,,,,,,,1,0,0,2
1848270,,,,,,,,,,,,,,,,,,,,,,,
1848270,3481325,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1848270,3481325,,,,,,,,,,,,,,,,,,,1,0,0,1
1848270,3481326,0,6,7,3,11,0,,,,,,0,0,0,0,2,2,0,,,,
1848270,3481326,,,,,,,,,,,,,,,,,,,1,0,0,2
1848270,3481326,,,,,,,,,,,,,,,,,,,2,0,0,1
1848337,,,,,,,,,,,,,,,,,,,,,,,
1848337,3481446,0,1,8,4,0,0,,,,,,0,1,0,0,1,1,1,,,,
1848337,3481446,,,,,,,,,,,,,,,,,,,1,1,0,9
1848337,3481447,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848337,3481447,,,,,,,,,,,,,,,,,,,1,0,0,2
1848347,,,,,,,,,,,,,,,,,,,,,,,
1848347,3481471,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848347,3481471,,,,,,,,,,,,,,,,,,,1,0,0,1
1848347,3481472,0,6,7,3,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1848347,3481472,,,,,,,,,,,,,,,,,,,1,0,0,2
1848347,3481473,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848347,3481473,,,,,,,,,,,,,,,,,,,1,0,0,2
1848359,,,,,,,,,,,,,,,,,,,,,,,
1848359,3481494,0,1,1,5,0,0,,,87,,,0,1,0,0,1,1,1,,,,
1848359,3481494,,,,,,,,,,,,,,,,,,,1,1,0,1
1848359,3481495,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1848359,3481495,,,,,,,,,,,,,,,,,,,1,0,0,1
1848489,,,,,,,,,,,,,,,,,,,,,,,
1848489,3481741,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848489,3481741,,,,,,,,,,,,,,,,,,,1,0,0,1
1848489,3481742,0,3,3,5,0,0,,,,,,0,0,1,0,0,1,0,,,,
1848489,3481742,,,,,,,,,,,,,,,,,,,1,0,0,1
1848512,,,,,,,,,,,,,,,,,,,,,,,
1848512,3481795,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848512,3481795,,,,,,,,,,,,,,,,,,,1,0,0,2
1848512,3481796,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848512,3481796,,,,,,,,,,,,,,,,,,,1,0,0,1
1848553,,,,,,,,,,,,,,,,,,,,,,,
1848553,3481864,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1848553,3481864,,,,,,,,,,,,,,,,,,,1,0,0,1
1848553,3481865,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848553,3481865,,,,,,,,,,,,,,,,,,,1,0,0,1
1848565,,,,,,,,,,,,,,,,,,,,,,,
1848565,3481887,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1848565,3481887,,,,,,,,,,,,,,,,,,,1,0,0,2
1848565,3481888,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848565,3481888,,,,,,,,,,,,,,,,,,,1,0,0,1
1848616,,,,,,,,,,,,,,,,,,,,,,,
1848616,3481983,0,1,3,7,0,0,,,,,,0,0,1,0,1,2,1,,,,
1848616,3481983,,,,,,,,,,,,,,,,,,,1,0,0,2
1848616,3481984,0,6,3,7,11,0,,,4,,,0,0,1,0,0,1,0,,,,
1848616,3481984,,,,,,,,,,,,,,,,,,,1,0,0,2
1848719,,,,,,,,,,,,,,,,,,,,,,,
1848719,3482174,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848719,3482174,,,,,,,,,,,,,,,,,,,1,0,0,1
1848719,3482175,0,3,1,3,18,0,,,,,,0,0,1,0,0,1,0,,,,
1848719,3482175,,,,,,,,,,,,,,,,,,,1,0,0,1
1848792,,,,,,,,,,,,,,,,,,,,,,,
1848792,3482321,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848792,3482321,,,,,,,,,,,,,,,,,,,1,0,0,1
1848792,3482322,0,6,8,4,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1848792,3482322,,,,,,,,,,,,,,,,,,,1,0,0,1
1848792,3482323,0,6,8,4,22,0,,,,,,0,0,1,0,0,1,0,,,,
1848792,3482323,,,,,,,,,,,,,,,,,,,1,0,0,2
1848895,,,,,,,,,,,,,,,,,,,,,,,
1848895,3482519,0,3,5,8,0,0,,,,,,0,0,2,0,0,2,1,,,,
1848895,3482519,,,,,,,,,,,,,,,,,,,1,0,0,2
1848895,3482519,,,,,,,,,,,,,,,,,,,2,0,0,2
1848895,3482520,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,0,,,,
1848895,3482520,,,,,,,,,,,,,,,,,,,1,0,0,1
1848913,,,,,,,,,,,,,,,,,,,,,,,
1848913,3482555,0,3,5,7,15,0,,,,,,0,1,0,0,1,1,1,,,,
1848913,3482555,,,,,,,,,,,,,,,,,,,1,1,0,9
1848913,3482556,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1848913,3482556,,,,,,,,,,,,,,,,,,,1,0,0,1
1849019,,,,,,,,,,,,,,,,,,,,,,,
1849019,3482754,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849019,3482754,,,,,,,,,,,,,,,,,,,1,0,0,1
1849019,3482755,0,6,7,3,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1849019,3482755,,,,,,,,,,,,,,,,,,,1,0,0,2
1849019,3482756,0,6,7,3,22,0,,,,,,0,0,2,0,0,2,0,,,,
1849019,3482756,,,,,,,,,,,,,,,,,,,1,0,0,2
1849023,,,,,,,,,,,,,,,,,,,,,,,
1849023,3482762,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849023,3482762,,,,,,,,,,,,,,,,,,,1,0,0,2
1849023,3482763,0,6,8,4,11,0,,,13,,,0,0,3,0,0,3,0,,,,
1849023,3482763,,,,,,,,,,,,,,,,,,,1,0,0,2
1849023,3482764,0,6,8,4,22,0,,,13,,,0,0,1,0,0,1,0,,,,
1849023,3482764,,,,,,,,,,,,,,,,,,,1,0,0,1
1849023,3482765,0,6,8,4,22,0,,,,,,0,0,1,0,0,1,0,,,,
1849023,3482765,,,,,,,,,,,,,,,,,,,1,0,0,2
1849220,,,,,,,,,,,,,,,,,,,,,,,
1849220,3483153,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849220,3483153,,,,,,,,,,,,,,,,,,,1,0,0,1
1849220,3483154,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1849220,3483154,,,,,,,,,,,,,,,,,,,1,0,1,1
1849271,,,,,,,,,,,,,,,,,,,,,,,
1849271,3483245,0,1,4,8,0,0,,,,,,0,1,1,0,0,1,1,,,,
1849271,3483245,,,,,,,,,,,,,,,,,,,1,1,0,1
1849271,3483246,0,6,4,8,11,0,,,13,,,0,0,3,0,0,3,0,,,,
1849271,3483246,,,,,,,,,,,,,,,,,,,1,0,0,1
1849271,3483246,,,,,,,,,,,,,,,,,,,2,0,0,2
1849271,3483247,0,6,4,8,22,0,,,,,,0,0,1,0,0,1,0,,,,
1849271,3483247,,,,,,,,,,,,,,,,,,,1,0,0,2
1849286,,,,,,,,,,,,,,,,,,,,,,,
1849286,3483275,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849286,3483275,,,,,,,,,,,,,,,,,,,1,0,0,1
1849286,3483276,0,3,3,5,0,0,,,,,,0,0,3,0,0,3,0,,,,
1849286,3483276,,,,,,,,,,,,,,,,,,,1,0,0,2
1849286,3483276,,,,,,,,,,,,,,,,,,,2,0,0,2
1849286,3483276,,,,,,,,,,,,,,,,,,,2,0,0,2
1849289,,,,,,,,,,,,,,,,,,,,,,,
1849289,3483282,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849289,3483282,,,,,,,,,,,,,,,,,,,1,0,0,1
1849289,3483283,0,6,8,4,11,0,,,,,,0,0,0,0,1,1,0,,,,
1849289,3483283,,,,,,,,,,,,,,,,,,,1,0,0,1
1849323,,,,,,,,,,,,,,,,,,,,,,,
1849323,3483349,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849323,3483349,,,,,,,,,,,,,,,,,,,1,0,0,2
1849323,3483350,0,1,5,1,0,0,,,,,,0,0,0,0,1,1,0,,,,
1849323,3483350,,,,,,,,,,,,,,,,,,,1,0,0,2
1849337,,,,,,,,,,,,,,,,,,,,,,,
1849337,3483378,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849337,3483378,,,,,,,,,,,,,,,,,,,1,0,0,1
1849337,3483379,0,6,4,8,11,0,,,,,,0,0,2,0,0,2,0,,,,
1849337,3483379,,,,,,,,,,,,,,,,,,,1,0,0,1
1849337,3483379,,,,,,,,,,,,,,,,,,,2,0,0,2
1849386,,,,,,,,,,,,,,,,,,,,,,,
1849386,3483471,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849386,3483471,,,,,,,,,,,,,,,,,,,1,0,0,9
1849386,3483472,0,6,7,3,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1849386,3483472,,,,,,,,,,,,,,,,,,,1,0,0,1
1849386,3483472,,,,,,,,,,,,,,,,,,,2,0,0,2
1849386,3483473,0,6,7,3,22,0,,,,,,0,0,0,0,1,1,0,,,,
1849386,3483473,,,,,,,,,,,,,,,,,,,1,0,0,9
1849472,,,,,,,,,,,,,,,,,,,,,,,
1849472,3483652,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849472,3483652,,,,,,,,,,,,,,,,,,,1,0,0,1
1849472,3483653,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1849472,3483653,,,,,,,,,,,,,,,,,,,1,0,0,1
1849480,,,,,,,,,,,,,,,,,,,,,,,
1849480,3483668,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849480,3483668,,,,,,,,,,,,,,,,,,,1,0,0,1
1849480,3483669,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1849480,3483669,,,,,,,,,,,,,,,,,,,1,0,0,2
1849501,,,,,,,,,,,,,,,,,,,,,,,
1849501,3483707,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849501,3483707,,,,,,,,,,,,,,,,,,,1,0,0,1
1849501,3483708,0,6,7,3,11,0,,,,,,0,0,4,0,0,1,0,,,,
1849501,3483708,,,,,,,,,,,,,,,,,,,1,0,0,2
1849501,3483708,,,,,,,,,,,,,,,,,,,2,0,0,2
1849501,3483708,,,,,,,,,,,,,,,,,,,2,0,0,2
1849501,3483708,,,,,,,,,,,,,,,,,,,2,0,0,2
1849503,,,,,,,,,,,,,,,,,,,,,,,
1849503,3483710,0,1,7,3,0,0,,,,,,0,0,2,0,0,2,1,,,,
1849503,3483710,,,,,,,,,,,,,,,,,,,1,0,0,1
1849503,3483710,,,,,,,,,,,,,,,,,,,2,0,0,1
1849503,3483711,0,3,3,5,0,0,,,,,,0,0,1,0,0,1,0,,,,
1849503,3483711,,,,,,,,,,,,,,,,,,,1,0,0,2
1849552,,,,,,,,,,,,,,,,,,,,,,,
1849552,3483802,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849552,3483802,,,,,,,,,,,,,,,,,,,1,0,0,2
1849552,3483803,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1849552,3483803,,,,,,,,,,,,,,,,,,,1,0,0,2
1849597,,,,,,,,,,,,,,,,,,,,,,,
1849597,3483898,0,1,2,6,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849597,3483898,,,,,,,,,,,,,,,,,,,1,0,0,2
1849597,3483899,0,6,2,6,11,0,,,,,,0,0,4,0,0,1,0,,,,
1849597,3483899,,,,,,,,,,,,,,,,,,,1,0,0,2
1849597,3483899,,,,,,,,,,,,,,,,,,,2,0,0,2
1849597,3483899,,,,,,,,,,,,,,,,,,,2,0,0,2
1849637,,,,,,,,,,,,,,,,,,,,,,,
1849637,3483976,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849637,3483976,,,,,,,,,,,,,,,,,,,1,0,0,1
1849637,3483977,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1849637,3483977,,,,,,,,,,,,,,,,,,,1,0,0,1
1849683,,,,,,,,,,,,,,,,,,,,,,,
1849683,3484059,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849683,3484059,,,,,,,,,,,,,,,,,,,1,0,0,2
1849683,3484060,0,6,8,4,11,0,,,,,,0,0,0,0,1,1,0,,,,
1849683,3484060,,,,,,,,,,,,,,,,,,,1,0,0,2
1849777,,,,,,,,,,,,,,,,,,,,,,,
1849777,3484233,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1849777,3484233,,,,,,,,,,,,,,,,,,,1,0,0,1
1849777,3484234,0,1,7,3,0,0,,,,,,0,0,0,0,2,2,0,,,,
1849777,3484234,,,,,,,,,,,,,,,,,,,1,0,0,1
1849777,3484234,,,,,,,,,,,,,,,,,,,2,0,0,1
1849815,,,,,,,,,,,,,,,,,,,,,,,
1849815,3484307,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1849815,3484307,,,,,,,,,,,,,,,,,,,1,0,0,2
1849815,3484308,0,2,3,1,0,0,,,,,,0,0,2,0,0,2,0,,,,
1849815,3484308,,,,,,,,,,,,,,,,,,,1,0,0,1
1849815,3484308,,,,,,,,,,,,,,,,,,,2,0,0,2
1849893,,,,,,,,,,,,,,,,,,,,,,,
1849893,3484452,0,3,1,3,15,0,,,,,,0,0,1,2,0,3,1,,,,
1849893,3484452,,,,,,,,,,,,,,,,,,,1,0,0,1
1849893,3484452,,,,,,,,,,,,,,,,,,,2,0,0,1
1849893,3484452,,,,,,,,,,,,,,,,,,,2,0,0,1
1849893,3484453,1,1,3,7,0,0,,,,,,0,0,3,0,0,3,0,,,,
1849893,3484453,,,,,,,,,,,,,,,,,,,1,0,0,1
1849893,3484453,,,,,,,,,,,,,,,,,,,2,0,0,2
1849893,3484453,,,,,,,,,,,,,,,,,,,2,0,0,2
1849940,,,,,,,,,,,,,,,,,,,,,,,
1849940,3484537,0,3,8,2,18,0,,,,,,0,0,1,0,0,1,1,,,,
1849940,3484537,,,,,,,,,,,,,,,,,,,1,0,0,2
1849940,3484538,0,1,4,8,0,0,,,,,,0,0,2,0,0,2,0,,,,
1849940,3484538,,,,,,,,,,,,,,,,,,,1,0,0,1
1849971,,,,,,,,,,,,,,,,,,,,,,,
1849971,3484601,0,1,7,3,0,0,,,53,,,0,0,0,0,1,1,1,,,,
1849971,3484601,,,,,,,,,,,,,,,,,,,1,0,0,1
1850002,,,,,,,,,,,,,,,,,,,,,,,
1850002,3484660,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1850002,3484660,,,,,,,,,,,,,,,,,,,1,0,0,2
1850002,3484661,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1850002,3484661,,,,,,,,,,,,,,,,,,,1,0,0,2
1850038,,,,,,,,,,,,,,,,,,,,,,,
1850038,3484732,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1850038,3484732,,,,,,,,,,,,,,,,,,,1,0,0,1
1850038,3484733,0,6,3,7,11,0,,,13,,,0,0,0,0,1,1,0,,,,
1850038,3484733,,,,,,,,,,,,,,,,,,,1,0,0,1
1850038,3484734,0,6,3,7,22,0,,,,,,0,0,0,0,1,1,0,,,,
1850038,3484734,,,,,,,,,,,,,,,,,,,1,0,0,2
1850223,,,,,,,,,,,,,,,,,,,,,,,
1850223,3485076,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1850223,3485076,,,,,,,,,,,,,,,,,,,1,0,0,2
1850223,3485077,0,3,5,7,18,0,,,,,,0,1,0,0,1,1,0,,,,
1850223,3485077,,,,,,,,,,,,,,,,,,,1,1,0,9
1850230,,,,,,,,,,,,,,,,,,,,,,,
1850230,3485091,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1850230,3485091,,,,,,,,,,,,,,,,,,,1,0,0,2
1850230,3485092,0,6,7,3,11,0,,,,,,0,0,2,0,0,2,0,,,,
1850230,3485092,,,,,,,,,,,,,,,,,,,1,0,0,1
1850230,3485092,,,,,,,,,,,,,,,,,,,2,0,0,2
1850352,,,,,,,,,,,,,,,,,,,,,,,
1850352,3485325,0,3,1,4,15,0,,,,,,0,0,2,0,0,2,1,,,,
1850352,3485325,,,,,,,,,,,,,,,,,,,1,0,0,2
1850352,3485325,,,,,,,,,,,,,,,,,,,2,0,0,2
1850352,3485326,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,0,,,,
1850352,3485326,,,,,,,,,,,,,,,,,,,1,0,0,2
1850368,,,,,,,,,,,,,,,,,,,,,,,
1850368,3485354,0,3,5,7,18,0,,,,,,0,0,0,0,1,1,1,,,,
1850368,3485354,,,,,,,,,,,,,,,,,,,1,0,0,1
1850368,3485355,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1850368,3485355,,,,,,,,,,,,,,,,,,,1,0,0,1
1850651,,,,,,,,,,,,,,,,,,,,,,,
1850651,3485881,0,1,4,8,0,0,,,,,,1,0,1,0,0,1,1,,,,
1850651,3485881,,,,,,,,,,,,,,,,,,,1,0,0,1
1850651,3485882,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1850651,3485882,,,,,,,,,,,,,,,,,,,1,0,0,1
1850653,,,,,,,,,,,,,,,,,,,,,,,
1850653,3485885,0,1,5,1,0,0,,,,,,0,1,0,0,1,1,1,,,,
1850653,3485885,,,,,,,,,,,,,,,,,,,1,1,0,1
1850653,3485886,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1850653,3485886,,,,,,,,,,,,,,,,,,,1,0,0,2
1850737,,,,,,,,,,,,,,,,,,,,,,,
1850737,3486029,0,1,7,3,0,0,,,,,,0,0,2,0,0,2,1,,,,
1850737,3486029,,,,,,,,,,,,,,,,,,,1,0,0,2
1850737,3486030,0,6,7,3,11,0,,,,,,0,0,4,0,0,1,0,,,,
1850737,3486030,,,,,,,,,,,,,,,,,,,1,0,0,2
1850737,3486030,,,,,,,,,,,,,,,,,,,2,0,0,1
1850737,3486030,,,,,,,,,,,,,,,,,,,2,0,0,2
1850737,3486030,,,,,,,,,,,,,,,,,,,2,0,0,2
1850744,,,,,,,,,,,,,,,,,,,,,,,
1850744,3486040,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1850744,3486040,,,,,,,,,,,,,,,,,,,1,0,0,2
1850744,3486041,0,6,4,8,11,0,,,,,,0,0,1,0,0,1,0,,,,
1850744,3486041,,,,,,,,,,,,,,,,,,,1,0,0,1
1850772,,,,,,,,,,,,,,,,,,,,,,,
1850772,3486087,0,3,1,3,18,0,,,,,,0,0,3,0,0,3,1,,,,
1850772,3486087,,,,,,,,,,,,,,,,,,,1,0,0,2
1850772,3486088,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1850772,3486088,,,,,,,,,,,,,,,,,,,1,0,0,1
1850791,,,,,,,,,,,,,,,,,,,,,,,
1850791,3486121,0,2,8,5,0,0,,,,,,0,0,2,0,0,2,1,,,,
1850791,3486121,,,,,,,,,,,,,,,,,,,1,0,0,1
1850791,3486122,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,0,,,,
1850791,3486122,,,,,,,,,,,,,,,,,,,1,0,0,1
1850810,,,,,,,,,,,,,,,,,,,,,,,
1850810,3486156,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1850810,3486156,,,,,,,,,,,,,,,,,,,1,0,0,1
1850810,3486157,0,6,3,7,11,0,,,,,,0,0,0,0,1,1,0,,,,
1850810,3486157,,,,,,,,,,,,,,,,,,,1,0,0,1
1850874,,,,,,,,,,,,,,,,,,,,,,,
1850874,3486282,0,3,3,5,19,0,,,,,,0,0,1,0,0,1,1,,,,
1850874,3486282,,,,,,,,,,,,,,,,,,,1,0,0,2
1850874,3486283,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,0,,,,
1850874,3486283,,,,,,,,,,,,,,,,,,,1,0,0,1
1850879,,,,,,,,,,,,,,,,,,,,,,,
1850879,3486291,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1850879,3486291,,,,,,,,,,,,,,,,,,,1,0,0,1
1850879,3486292,0,6,7,3,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1850879,3486292,,,,,,,,,,,,,,,,,,,1,0,0,1
1850879,3486292,,,,,,,,,,,,,,,,,,,2,0,0,1
1850879,3486293,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1850879,3486293,,,,,,,,,,,,,,,,,,,1,0,0,1
1850898,,,,,,,,,,,,,,,,,,,,,,,
1850898,3486338,0,1,3,7,0,0,,,121,,,0,1,0,0,1,1,1,,,,
1850898,3486338,,,,,,,,,,,,,,,,,,,1,0,0,1
1850898,3486339,0,6,1,5,12,0,,,,,,0,0,1,0,0,1,0,,,,
1850898,3486339,,,,,,,,,,,,,,,,,,,1,0,0,1
1850898,3486340,0,7,3,7,8,0,,,,,,0,0,0,0,0,0,0,,,,
1850911,,,,,,,,,,,,,,,,,,,,,,,
1850911,3486362,0,3,1,3,18,0,,,,,,0,0,0,0,1,1,1,,,,
1850911,3486362,,,,,,,,,,,,,,,,,,,1,0,0,1
1850911,3486363,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,0,,,,
1850911,3486363,,,,,,,,,,,,,,,,,,,1,0,0,1
1850939,,,,,,,,,,,,,,,,,,,,,,,
1850939,3486412,0,1,7,3,0,0,,,,,,0,1,0,0,1,1,1,,,,
1850939,3486412,,,,,,,,,,,,,,,,,,,1,1,0,1
1850939,3486413,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,0,,,,
1850939,3486413,,,,,,,,,,,,,,,,,,,1,0,0,1
1850939,3486414,0,1,7,3,22,0,,,,,,0,0,1,0,0,1,0,,,,
1850939,3486414,,,,,,,,,,,,,,,,,,,1,0,0,1
1850968,,,,,,,,,,,,,,,,,,,,,,,
1850968,3486463,0,1,7,3,0,0,,,13,10,,0,0,0,3,0,3,1,,,,
1850968,3486463,,,,,,,,,,,,,,,,,,,1,0,0,1
1850968,3486463,,,,,,,,,,,,,,,,,,,2,0,0,2
1850968,3486464,0,7,7,3,8,0,,,,,,0,0,0,1,1,2,0,,,,
1850968,3486465,0,1,7,3,22,0,,,,,,0,0,0,3,0,3,0,,,,
1850968,3486465,,,,,,,,,,,,,,,,,,,1,0,0,1
1850968,3486465,,,,,,,,,,,,,,,,,,,2,0,0,1
1850983,,,,,,,,,,,,,,,,,,,,,,,
1850983,3486491,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1850983,3486491,,,,,,,,,,,,,,,,,,,1,0,0,2
1850983,3486492,0,6,7,3,11,0,,,,,,0,0,2,0,0,2,0,,,,
1850983,3486492,,,,,,,,,,,,,,,,,,,1,0,0,2
1850983,3486492,,,,,,,,,,,,,,,,,,,2,0,0,1
1851014,,,,,,,,,,,,,,,,,,,,,,,
1851014,3486552,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1851014,3486552,,,,,,,,,,,,,,,,,,,1,0,0,9
1851014,3486553,0,6,3,7,11,0,,,,,,0,0,3,0,0,3,0,,,,
1851014,3486553,,,,,,,,,,,,,,,,,,,1,0,0,1
1851014,3486553,,,,,,,,,,,,,,,,,,,2,0,0,2
1851014,3486553,,,,,,,,,,,,,,,,,,,2,0,0,2
1851035,,,,,,,,,,,,,,,,,,,,,,,
1851035,3486587,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1851035,3486587,,,,,,,,,,,,,,,,,,,1,0,0,1
1851035,3486588,0,6,3,7,12,0,,,,,,0,0,0,0,1,1,0,,,,
1851035,3486588,,,,,,,,,,,,,,,,,,,1,0,0,2
1851041,,,,,,,,,,,,,,,,,,,,,,,
1851041,3486597,0,1,5,1,0,0,,,,,,0,1,0,0,1,1,1,,,,
1851041,3486597,,,,,,,,,,,,,,,,,,,1,1,0,9
1851041,3486598,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1851041,3486598,,,,,,,,,,,,,,,,,,,1,0,0,2
1851062,,,,,,,,,,,,,,,,,,,,,,,
1851062,3486636,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1851062,3486636,,,,,,,,,,,,,,,,,,,1,0,0,3
1851062,3486637,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1851062,3486637,,,,,,,,,,,,,,,,,,,1,0,0,2
1851072,,,,,,,,,,,,,,,,,,,,,,,
1851072,3486653,0,1,3,7,0,0,,,,,,0,1,0,0,1,1,1,,,,
1851072,3486653,,,,,,,,,,,,,,,,,,,1,0,0,1
1851072,0,,,,,,,,,,,,,,,,,,,3,0,1,1
1851075,,,,,,,,,,,,,,,,,,,,,,,
1851075,3486658,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1851075,3486658,,,,,,,,,,,,,,,,,,,1,0,0,1
1851075,3486659,0,2,1,7,18,0,,,,,,0,0,1,0,0,1,0,,,,
1851075,3486659,,,,,,,,,,,,,,,,,,,1,0,0,1
1851097,,,,,,,,,,,,,,,,,,,,,,,
1851097,3486692,0,1,7,3,0,0,,,,,,0,1,0,0,1,1,1,,,,
1851097,3486692,,,,,,,,,,,,,,,,,,,1,0,0,9
1851097,3486693,0,6,7,3,12,0,,,,,,0,0,3,0,0,3,0,,,,
1851097,3486693,,,,,,,,,,,,,,,,,,,1,0,0,2
1851097,3486693,,,,,,,,,,,,,,,,,,,2,0,0,2
1851131,,,,,,,,,,,,,,,,,,,,,,,
1851131,3486754,0,1,5,1,0,0,,,,,,0,0,1,0,0,1,1,,,,
1851131,3486754,,,,,,,,,,,,,,,,,,,1,0,0,2
1851131,3486755,0,6,5,1,11,0,,,,,,0,0,0,0,1,1,0,,,,
1851131,3486755,,,,,,,,,,,,,,,,,,,1,0,0,2
1851142,,,,,,,,,,,,,,,,,,,,,,,
1851142,3486776,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1851142,3486776,,,,,,,,,,,,,,,,,,,1,0,0,2
1851142,3486777,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1851142,3486777,,,,,,,,,,,,,,,,,,,1,0,0,1
1851178,,,,,,,,,,,,,,,,,,,,,,,
1851178,3486840,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1851178,3486840,,,,,,,,,,,,,,,,,,,1,0,0,2
1851178,3486841,0,6,3,7,11,0,,,,,,0,0,3,0,0,3,0,,,,
