Crash ID,Participant ID,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1847308,3964751.0,0.0,9.0,9.0,9.0,9.0,,,,,,38.0,16.0,28.0,,27.0,2.0,,,,,,9.0,9.0,0.0,,,,,
1847308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847308,3964752.0,30.0,3.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847308,3964753.0,28.0,,,3.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847313,3964762.0,50.0,1.0,1.0,9.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1847313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847313,3964763.0,53.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847332,3964804.0,0.0,2.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847332,3964805.0,26.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847352,3964855.0,17.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,14.0,,,,,,,,,0.0,,,,,
1847352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847352,3964856.0,50.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847352,3964857.0,46.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847358,3964874.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847358,3964875.0,19.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847358,3964876.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847366,3964896.0,52.0,1.0,1.0,9.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1847366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847366,3964897.0,48.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847371,3964907.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1847371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847371,3964908.0,28.0,9.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847371,3964909.0,43.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847378,3964924.0,62.0,1.0,2.0,9.0,2.0,1.0,,,,,0.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1847378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847378,3964925.0,31.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847385,3964940.0,48.0,1.0,1.0,9.0,9.0,,,,,,0.0,29.0,,,2.0,,,,,,,0.0,0.0,0.0,,,,,
1847385,3964941.0,56.0,,,3.0,,,1.0,5.0,1.0,1.0,35.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847483,3965167.0,78.0,1.0,1.0,3.0,2.0,0.0,,,,,25.0,80.0,,,16.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1847491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847491,3965184.0,45.0,1.0,1.0,4.0,2.0,,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1847491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847491,3965185.0,35.0,1.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847491,3965186.0,0.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847491,3965187.0,5.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847491,3965188.0,44.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847500,3965210.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1847500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847500,3965211.0,51.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,3965304.0,40.0,1.0,1.0,4.0,2.0,1.0,,,,,38.0,26.0,,,27.0,29.0,,,,,,9.0,9.0,0.0,,,,,
1847540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,3965305.0,50.0,1.0,2.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847540,3965306.0,42.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,3965307.0,28.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847540,3965308.0,43.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847575,3965383.0,41.0,9.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847575,3965384.0,71.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847575,3965385.0,48.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847575,3965386.0,9.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847667,3965601.0,73.0,1.0,1.0,9.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1847667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847667,3965602.0,49.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847722,3965747.0,19.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847722,3965748.0,54.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847722,3965749.0,22.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847722,3965750.0,0.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847889,3966132.0,19.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847889,3966133.0,60.0,1.0,1.0,4.0,9.0,,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1847898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847898,3966157.0,51.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847898,3966158.0,49.0,,,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847898,3966159.0,54.0,1.0,1.0,9.0,2.0,,,,,,0.0,4.0,28.0,,2.0,,,,,,,,,0.0,,,,,
1847900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847900,3966162.0,26.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847900,3966163.0,46.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847900,3966164.0,60.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847935,3966244.0,34.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847935,3966245.0,42.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847935,3966246.0,21.0,2.0,4.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847949,3966276.0,59.0,1.0,1.0,3.0,2.0,1.0,,,,,25.0,26.0,,,16.0,29.0,,,,,,,,0.0,,,,,
1847949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847949,3966277.0,29.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847949,3966278.0,41.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847958,3966297.0,45.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1847958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847958,3966298.0,44.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848047,3966514.0,61.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,43.0,26.0,,7.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1848047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848047,3966515.0,41.0,1.0,1.0,4.0,6.0,,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1848054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848054,3966530.0,32.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848054,3966531.0,63.0,2.0,4.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848083,3966593.0,16.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1848083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848083,3966594.0,36.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848156,3966750.0,23.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848156,3966751.0,59.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848156,3966752.0,60.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848222,3966910.0,38.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848222,3966911.0,23.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848270,3967025.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848270,3967026.0,75.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848270,3967027.0,49.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848337,3967168.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1848337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848337,3967169.0,45.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1848347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848347,3967195.0,44.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848347,3967196.0,39.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848347,3967197.0,56.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848359,3967220.0,27.0,1.0,1.0,9.0,9.0,1.0,,,,,0.0,21.0,,,3.0,,,,,,,9.0,9.0,0.0,,,,,
1848359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848359,3967221.0,46.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1848489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848489,3967525.0,56.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848489,3967526.0,57.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1848512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848512,3967592.0,36.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848512,3967593.0,34.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848553,3967678.0,0.0,9.0,4.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848553,3967679.0,55.0,2.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848565,3967704.0,0.0,2.0,4.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848565,3967705.0,36.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848616,3967823.0,20.0,1.0,1.0,9.0,2.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1848616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848616,3967824.0,28.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848719,3968060.0,29.0,3.0,1.0,3.0,6.0,,,,,,0.0,47.0,51.0,,1.0,33.0,,1.0,,,10.0,1.0,,0.0,,,,,
1848719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848719,3968061.0,37.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1848792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848792,3968239.0,31.0,1.0,2.0,9.0,2.0,,,,,,38.0,26.0,52.0,,27.0,29.0,32.0,,,,,0.0,0.0,0.0,,,,,
1848792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848792,3968240.0,17.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1848792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848792,3968241.0,33.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1848895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848895,3968495.0,46.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,21.0,4.0,,3.0,,,,,,,,,0.0,,,,,
1848895,3968496.0,20.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848895,3968497.0,20.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1848913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848913,3968535.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,9.0,9.0,0.0,,,,,
1848913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848913,3968536.0,31.0,1.0,1.0,4.0,2.0,,,,,,0.0,43.0,26.0,,7.0,,,,,,,0.0,0.0,0.0,,,,,
1849019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849019,3968775.0,35.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1849019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849019,3968776.0,51.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849019,3968777.0,32.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849023,3968784.0,78.0,1.0,1.0,9.0,9.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1849023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849023,3968785.0,44.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849023,3968786.0,55.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849023,3968787.0,27.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849220,3969236.0,59.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1849220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849220,3969237.0,50.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849271,3969346.0,35.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,26.0,,,29.0,,,,,,87.0,1.0,,0.0,,,,,
1849271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849271,3969347.0,37.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1849271,3969348.0,64.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1849271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849271,3969349.0,75.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1849286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849286,3969380.0,29.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849286,3969381.0,61.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1849286,3969382.0,67.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849286,3969383.0,62.0,,,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849289,3969389.0,41.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1849289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849289,3969390.0,43.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849323,3969462.0,47.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1849323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849323,3969463.0,23.0,1.0,1.0,4.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
